SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
50,2,3,39,123,Ohio,Ottawa County,41359,41323,41246,41041,40906,40761,40531,40652,40819,40532
50,2,3,39,125,Ohio,Paulding County,19558,19369,19245,19138,18970,18953,18827,18816,18747,18672
50,2,3,39,127,Ohio,Perry County,36037,36229,35983,36000,35926,35970,36015,35975,36046,36127
50,2,3,39,129,Ohio,Pickaway County,55737,55946,56235,56352,56703,56991,57513,57769,58099,58521
50,2,3,39,131,Ohio,Pike County,28606,28471,28365,28266,28176,28115,28101,28084,27908,27784
50,2,3,39,133,Ohio,Portage County,161397,161894,161418,161746,162520,162667,162564,162441,162367,162426
50,2,3,39,135,Ohio,Preble County,42172,41989,41821,41685,41509,41313,41148,41119,41023,40848
50,2,3,39,137,Ohio,Putnam County,34476,34386,34207,34122,34194,34020,34004,33870,33809,33843
50,2,3,39,139,Ohio,Richland County,124156,123151,122645,122339,122030,121720,121324,120500,121117,121384
50,2,3,39,141,Ohio,Ross County,78102,77594,77359,77299,77116,77067,76888,77299,76859,76613
50,2,3,39,143,Ohio,Sandusky County,60886,60609,60467,60052,59830,59476,59311,59097,58726,58520
50,2,3,39,145,Ohio,Scioto County,79672,79425,78808,78333,77509,77024,76451,76018,75338,75051
50,2,3,39,147,Ohio,Seneca County,56619,56526,56117,55860,55819,55672,55517,55322,55256,55220
50,2,3,39,149,Ohio,Shelby County,49347,49256,49158,49202,49001,49036,48760,48731,48632,48592
50,2,3,39,151,Ohio,Stark County,375348,374512,374914,375152,375608,374798,373553,372120,371410,370723
50,2,3,39,153,Ohio,Summit County,541659,541368,540806,542032,542572,541940,541226,541695,541451,540814
50,2,3,39,155,Ohio,Trumbull County,209838,208866,207245,206405,205071,203442,201854,200424,198574,198069
50,2,3,39,157,Ohio,Tuscarawas County,92545,92491,92426,92625,92682,92782,92602,92377,92075,91993
50,2,3,39,159,Ohio,Union County,52462,53101,52798,53440,53782,54394,55601,56842,57836,59054
50,2,3,39,161,Ohio,Van Wert County,28679,28628,28642,28357,28343,28330,28210,28290,28176,28231
50,2,3,39,163,Ohio,Vinton County,13405,13380,13223,13305,13210,13083,13015,13080,13132,13028
50,2,3,39,165,Ohio,Warren County,213445,215377,217293,219298,221429,224018,226858,229292,232539,235601
50,2,3,39,167,Ohio,Washington County,61714,61617,61472,61401,61204,61075,60673,60557,60183,60018
50,2,3,39,169,Ohio,Wayne County,114409,114670,115058,115438,115957,116262,116657,116227,115911,115824
50,2,3,39,171,Ohio,Williams County,37510,37587,37531,37446,37222,37036,36964,36754,36753,36765
50,2,3,39,173,Ohio,Wood County,125956,127150,128471,129073,129410,129375,129888,130593,130627,131089
50,2,3,39,175,Ohio,Wyandot County,22587,22643,22544,22463,22287,22181,22070,22057,21901,21796
40,3,7,40,0,Oklahoma,Oklahoma,3760014,3788824,3819320,3853891,3879187,3910518,3928143,3933602,3943488,3960676
50,3,7,40,1,Oklahoma,Adair County,22760,22668,22466,22463,22392,22266,22301,22122,22251,22224
50,3,7,40,3,Oklahoma,Alfalfa County,5627,5645,5665,5852,5817,5912,5926,5905,5742,5664
50,3,7,40,5,Oklahoma,Atoka County,14214,14171,14031,13903,13924,13888,13882,13771,13771,13738
50,3,7,40,7,Oklahoma,Beaver County,5631,5635,5592,5566,5535,5460,5437,5363,5313,5308
50,3,7,40,9,Oklahoma,Beckham County,22056,22311,23078,23482,23611,23564,22467,21793,21738,21834
50,3,7,40,11,Oklahoma,Blaine County,9911,9689,9811,9792,9845,9772,9649,9560,9490,9457
50,3,7,40,13,Oklahoma,Bryan County,42579,43128,43471,44149,44525,45080,45679,46571,47290,48089
50,3,7,40,15,Oklahoma,Caddo County,29711,29614,29741,29590,29448,29439,29696,29420,29166,28927
50,3,7,40,17,Oklahoma,Canadian County,116360,119414,122526,125992,129384,133241,136508,140146,144570,148635
50,3,7,40,19,Oklahoma,Carter County,47810,48067,48028,48474,48600,48587,48501,48373,48345,48328
50,3,7,40,21,Oklahoma,Cherokee County,47126,47707,47997,47880,48253,48392,48868,48956,48692,48819
50,3,7,40,23,Oklahoma,Choctaw County,15234,15280,15177,15053,15114,14987,14874,14807,14666,14642
50,3,7,40,25,Oklahoma,Cimarron County,2472,2477,2398,2327,2294,2225,2181,2155,2165,2148
50,3,7,40,27,Oklahoma,Cleveland County,257094,262098,266224,269966,269874,274041,278062,279723,281559,284537
50,3,7,40,29,Oklahoma,Coal County,5911,5926,5899,5756,5722,5600,5643,5623,5519,5511
50,3,7,40,31,Oklahoma,Comanche County,125401,126115,126428,124648,124622,123689,121554,121994,121001,121224
50,3,7,40,33,Oklahoma,Cotton County,6167,6179,6158,6164,6133,6008,5924,5866,5798,5650
50,3,7,40,35,Oklahoma,Craig County,15057,14983,14762,14696,14634,14706,14467,14328,14273,14110
50,3,7,40,37,Oklahoma,Creek County,70243,70649,70761,70576,70559,70798,71161,71822,71693,71362
50,3,7,40,39,Oklahoma,Custer County,27583,27800,28593,29318,29517,29568,29224,28928,28930,28913
50,3,7,40,41,Oklahoma,Delaware County,41564,41664,41733,41717,41792,41738,41967,42692,42897,43011
50,3,7,40,43,Oklahoma,Dewey County,4809,4785,4815,4855,4965,4986,4895,4891,4930,4896
50,3,7,40,45,Oklahoma,Ellis County,4158,4041,4080,4133,4117,4218,4083,3961,3942,3865
50,3,7,40,47,Oklahoma,Garfield County,60771,60768,61365,62368,62801,63246,62585,61720,61270,61332
50,3,7,40,49,Oklahoma,Garvin County,27576,27463,27342,27426,27613,27913,27944,27875,27747,27687
50,3,7,40,51,Oklahoma,Grady County,52434,52746,53025,53638,53883,54563,54677,54819,55411,55764
50,3,7,40,53,Oklahoma,Grant County,4536,4562,4532,4517,4469,4497,4454,4376,4315,4328
50,3,7,40,55,Oklahoma,Greer County,6211,6144,6054,6139,6121,6031,5958,5794,5797,5698
50,3,7,40,57,Oklahoma,Harmon County,2922,2936,2916,2894,2804,2782,2712,2715,2688,2645
50,3,7,40,59,Oklahoma,Harper County,3695,3713,3711,3869,3894,3825,3787,3799,3746,3707
50,3,7,40,61,Oklahoma,Haskell County,12779,12759,12819,12916,12828,12749,12706,12735,12675,12670
50,3,7,40,63,Oklahoma,Hughes County,14027,13751,13658,13638,13680,13589,13417,13266,13277,13240
50,3,7,40,65,Oklahoma,Jackson County,26485,26422,26226,26141,25834,25464,25488,25121,24695,24431
50,3,7,40,67,Oklahoma,Jefferson County,6436,6449,6336,6354,6288,6259,6239,6158,6088,5988
50,3,7,40,69,Oklahoma,Johnston County,11003,11075,10972,10997,11110,10977,11125,11133,11003,11055
50,3,7,40,71,Oklahoma,Kay County,46428,45851,45692,45554,45475,45261,44937,44445,44047,43668
50,3,7,40,73,Oklahoma,Kingfisher County,15076,15171,15036,15309,15513,15595,15661,15773,15916,15899
50,3,7,40,75,Oklahoma,Kiowa County,9442,9426,9359,9347,9286,9120,9034,8850,8728,8725
50,3,7,40,77,Oklahoma,Latimer County,11158,11181,11009,10796,10779,10622,10553,10312,10155,10044
50,3,7,40,79,Oklahoma,Le Flore County,50527,50505,50346,50309,50225,50030,50154,50022,50080,49804
50,3,7,40,81,Oklahoma,Lincoln County,34355,34263,34169,34247,34539,34937,34907,34967,34824,34939
50,3,7,40,83,Oklahoma,Logan County,42045,42568,43035,43828,44681,45355,46032,46806,47304,48084
50,3,7,40,85,Oklahoma,Love County,9411,9385,9572,9701,9740,9815,10034,10088,10109,10177
50,3,7,40,87,Oklahoma,McClain County,34737,35199,35583,36459,37248,37981,38625,39310,39855,40466
50,3,7,40,89,Oklahoma,McCurtain County,33204,33312,33350,33232,33192,33174,33099,33024,32921,32748
50,3,7,40,91,Oklahoma,McIntosh County,20267,20264,20193,20107,19958,19811,19761,19693,19702,19595
50,3,7,40,93,Oklahoma,Major County,7519,7643,7705,7715,7791,7774,7760,7694,7609,7630
50,3,7,40,95,Oklahoma,Marshall County,15838,15952,16021,16064,16160,16267,16265,16371,16746,16946
50,3,7,40,97,Oklahoma,Mayes County,41314,41327,41161,40975,40934,40901,41031,40994,41173,41136
50,3,7,40,99,Oklahoma,Murray County,13526,13598,13621,13682,13763,13859,13922,13927,13977,14081
50,3,7,40,101,Oklahoma,Muskogee County,71121,70769,70538,70193,69751,69349,69028,69089,68431,68097
50,3,7,40,103,Oklahoma,Noble County,11565,11584,11537,11427,11555,11560,11420,11311,11304,11168
50,3,7,40,105,Oklahoma,Nowata County,10524,10622,10607,10555,10503,10517,10405,10322,10289,10123
50,3,7,40,107,Oklahoma,Okfuskee County,12231,12333,12334,12298,12170,12110,12089,12077,12046,11956
50,3,7,40,109,Oklahoma,Oklahoma County,720779,730890,743477,756286,766928,777406,784684,786126,790926,797563
50,3,7,40,111,Oklahoma,Okmulgee County,40082,39787,39555,39404,39086,39072,39061,38831,38223,38417
50,3,7,40,113,Oklahoma,Osage County,47487,47775,47454,47387,47490,47333,47364,47348,47074,46942
50,3,7,40,115,Oklahoma,Ottawa County,31860,31876,32196,32188,31955,31890,31617,31407,31332,31180
50,3,7,40,117,Oklahoma,Pawnee County,16588,16731,16443,16453,16350,16436,16461,16417,16372,16379
50,3,7,40,119,Oklahoma,Payne County,77420,78253,78754,79744,80583,81443,81924,81998,82198,81683
50,3,7,40,121,Oklahoma,Pittsburg County,45799,45721,45542,45267,44853,44725,44397,44182,43842,43673
50,3,7,40,123,Oklahoma,Pontotoc County,37594,37751,38064,38162,38292,38343,38499,38348,38328,38352
50,3,7,40,125,Oklahoma,Pottawatomie County,69653,70071,70524,70921,71561,71510,72051,72232,72568,72703
50,3,7,40,127,Oklahoma,Pushmataha County,11593,11415,11254,11203,11111,11155,11047,11089,11139,11030
50,3,7,40,129,Oklahoma,Roger Mills County,3647,3762,3770,3737,3767,3782,3683,3673,3657,3593
50,3,7,40,131,Oklahoma,Rogers County,87016,87567,88117,88752,89394,90113,91061,91472,91957,92616
50,3,7,40,133,Oklahoma,Seminole County,25487,25443,25388,25445,25361,25410,25157,24864,24529,24321
50,3,7,40,135,Oklahoma,Sequoyah County,42513,42428,42064,41838,41879,41811,41887,41762,41651,41599
50,3,7,40,137,Oklahoma,Stephens County,45105,45115,44901,45000,44590,44604,44044,43374,43231,43258
50,3,7,40,139,Oklahoma,Texas County,20800,21257,21598,22052,21741,21452,21242,21052,20659,20216
